mandt,lifnr,land1,name1,name2,name3,name4,ort01,ort02,pfach,pstl2,pstlz,regio,sortl,stras,adrnr,mcod1,mcod2,mcod3,anred,bahns,bbbnr,bbsnr,begru,brsch,bubkz,datlt,dtams,dtaws,erdat,ernam,esrnr,konzs,ktokk,kunnr,lnrza,loevm,sperr,sperm,spras,stcd1,stcd2,stkza,stkzu,telbx,telf1,telf2,telfx,teltx,telx1,xcpdk,xzemp,vbund,fiskn,stceg,stkzn,sperq,gbort,gbdat,sexkz,kraus,revdb,qssys,ktock,pfort,werks,ltsna,werkr,plkal,duefl,txjcd,sperz,scacd,sfrgr,lzone,xlfza,dlgrp,fityp,stcdt,regss,actss,stcd3,stcd4,stcd5,stcd6,ipisp,taxbs,profs,stgdl,emnfr,lfurl,j_1kfrepre,j_1kftbus,j_1kftind,confs,updat,uptim,nodel,qssysdat,podkzb,fisku,stenr,carrier_conf,min_comp,term_li,crc_num,cvp_xblck,rg,exp,uf,rgdate,ric,rne,rnedate,cnae,legalnat,crtn,icmstaxpay,indtyp,tdt,comsize,decregpc,j_sc_capital,j_sc_currency,alc,pmt_office,ppa_relevant,sam_ue_id,sam_eft_ind,psofg,psois,pson1,pson2,pson3,psovn,psotl,psohs,psost,transport_chain,staging_time,scheduling_type,submi_relevant,operation_flag,is_deleted,recordstamp
800,SMIV200448,US,IC Electronics,,,,San Antonio,BEXAR,,,78229,,SMI,3804 Northwest Loop,0000048865,IC ELECTRONICS,,SAN ANTONIO,,,0000000,00000,,,0,,,,2005-02-11,MICHALSKY,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,4402925701,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,A,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SMI-SUP1,US,SMI Supplier,,,,SAN ANTONIO,BEXAR,,,78229,,SMI,3806 Northwest Loop,0000046473,SMI SUPPLIER,,SAN ANTONIO,,,0000000,00000,,,0,,,,2004-05-14,MICHALSKY,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,4402925701,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,A,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,CPF4,US,DC Elizabethtown,,,,ELIZABETHTOWN,ESSEX,,,12932,NY,ELIZABETHT,569 Georgia Road,0000036513,DC ELIZABETHTOWN,,ELIZABETHTOWN,,,0000000,00000,,,0,,,,2002-07-25,PTABI_SAP,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,CPF4,,,,X,3303157551,,,,0000000003,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,CPF2,US,Plant Park City,,,,PARK CITY,SUMMIT,,,84060,UT,PARK CITY,1200 Telegraph Road,0000036511,PLANT PARK CITY,,PARK CITY,,,0000000,00000,,,0,,,,2002-07-25,PTABI_SAP,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,CPF2,,,,X,4504309341,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,CPF3,US,DC Henderson,,,,HENDERSON,CLARK,,,89009,NV,HENDERSON,1712 South Avenue,0000036512,DC HENDERSON,,HENDERSON,,,0000000,00000,,,0,,,,2002-07-25,PTABI_SAP,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,CPF3,,,,X,2900300701,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,CPF1,US,Plant Oxnard,,,,OXNARD,VENTURA,,,93030,CA,OXNARD,1000 American Way,0000036510,PLANT OXNARD,,OXNARD,,,0000000,00000,,,0,,,,2002-07-25,PTABI_SAP,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,CPF1,,,,X,0511124701,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SU01,US,Supplier SU01,,,,WESTCHESTER,,,,,IL,SUPPLIER,,0000607618,SUPPLIER SU01,,WESTCHESTER,Company,,0000000,00000,,,0,,,,2011-10-26,WALMSLEYA,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,1403131001,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SU02,US,Supplier SU02,,,,Delaware,,,,,NY,SUPPLIER,,0000607619,SUPPLIER SU02,,DELAWARE,Company,,0000000,00000,,,0,,,,2011-10-26,WALMSLEYA,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3300100201,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SU211,US,Supplier 01,,,,WESTCHESTER,COOK,,,,IL,SUPPLIER,,0000604145,SUPPLIER 01,,WESTCHESTER,Company,,0000000,00000,,,0,,,,2011-10-19,WALMSLEYA,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,1403131001,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SU03,US,Supplier SU03,,,,BERKELEY,,,,,CA,SUPPLIER,,0000607620,SUPPLIER SU03,,BERKELEY,Company,,0000000,00000,,,0,,,,2011-10-26,WALMSLEYA,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0500103501,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,PV4514,US,Plant 4514 Vendor,,,,Fort Worth,DENTON,,,76140,TX,PLANT,,0000731018,PLANT 4514 VENDOR,,FORT WORTH,,,0000000,00000,,,0,,,,2016-01-11,I804854,,,Z007,0000002009,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,4514,,,,X,4412110901,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,TP-MMCARB,US,Worldwide Transportation Services,,,,CORNWALL,ORANGE,,,12518,NY,TPVS MM,500 Broadaxe Drive,0000044221,WORLDWIDE TRANSPORTATION,,CORNWALL,,,0000000,00000,,,0,,,,2003-09-11,TOMB,,,ZAPO,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3307105601,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TP-CARD,US,TPVS Carrier D,,,,AMBLER,MONTGOMERY,,,19002,PA,TPVS,,0000037052,TPVS CARRIER D,,AMBLER,,,0000000,00000,,,0,,,,2002-09-06,TOMB,,,ZAPO,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3909100601,,CARD,,,,0007,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TP-MMCARC,US,Speedy Transportation Services,,,,NEWTOWN SQUARE,DELAWARE,,,19073,,MM TPVS,Westchester Pike,0000044568,SPEEDY TRANSPORTATION SER,,NEWTOWN SQUARE,,,0000000,00000,,,0,,,,2003-11-06,TOMB,,,ZAPO,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3904561801,,,,0000000001,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TP-MMCARA,US,Global Transportation,,,,CLEVELAND,CUYAHOGA,,,44102,OH,TPVS MM,100 Headquarter Drive,0000044220,GLOBAL TRANSPORTATION,,CLEVELAND,,,0000000,00000,,,0,,,,2003-09-11,TOMB,,,ZAPO,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3603505101,,,,0000000003,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TP-CARB,US,TPVS Carrier B,,,,GREEN BAY,BROWN,,,54330,WI,TPVS,100 Carrier B Drive,0000037050,TPVS CARRIER B,,GREEN BAY,,,0000000,00000,,,0,,,,2002-09-06,TOMB,,,ZAPO,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,5000903601,,CARB,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,YELLOW_FRT,US,"Yellow Freight Systems, Inc",,,,OVERLAND PARK,JOHNSON,,,66204,KS,TRANSPORTA,10990 Roe Ave.,0000016703,"YELLOW FREIGHT SYSTEMS, I",,OVERLAND PARK,Company,,0000000,00000,,,0,,,,2001-12-21,TOMB,,,ZAPO,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,1709106701,,YFSY,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TP-CARA,US,TPVS Carrier A,,,,BETHEL HEIGHTS,BENTON,,,72745,AR,TPVS,100 Corporate Drive,0000037049,TPVS CARRIER A,,BETHEL HEIGHTS,,,0000000,00000,,,0,,,,2002-09-06,TOMB,,,ZAPO,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0400709351,,CARA,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,FCC,US,Freight Cost Carrier,,,,Memphis,SHELBY,,,38103,TN,FCC,110 Monroe Avenue,0000054309,FREIGHT COST CARRIER,,MEMPHIS,,,0000000,00000,,,0,,,,2006-04-11,SANTORELLO,,,ZAPO,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,4315705601,,,,,,0008,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TP-CAR-LTL,US,LTL Carrier,,,,Overland Park,JOHNSON,,,66211,KS,PAR,10990 Roe Avenue,0000053335,LTL CARRIER,,OVERLAND PARK,,,0000000,00000,,,0,,,,2006-03-10,SANTORELLO,,,ZAPO,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,1709106701,,,,,,0001,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0005000001,US,Licensing Corp,,,,ALEXANDRIA,ALEXANDRIA (IND CITY,,,22314,,VIA LICENS,375 Brannan Street,0000514831,LICENSING CORP,,ALEXANDRIA,Company,,0000000,00000,,,0,,,,2011-02-21,D044701,,,ZH02,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,4751000201,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0005000000,US,Google Inc.,,,,MOUNTAIN VIEW,SANTA CLARA,,,94043,,GOOGLE INC,1600 Amphitheatre Parkway,0000514801,GOOGLE INC.,,MOUNTAIN VIEW,Company,,0000000,00000,,,0,,,,2011-02-21,D044701,,,ZH02,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0508522001,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPU100,US,3PU100,,,,MARBURY,AUTAUGA,,,,,,,0000655444,3PU100,,MARBURY,Company,,0000000,00000,,,0,,,,2012-05-25,C5173672,,,ZICH,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0100141551,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SA108,US,Supplier 108 LLC,,,,AUTAUGAVILLE,AUTAUGA,,,,,,,0000655442,SUPPLIER 108 LLC,,AUTAUGAVILLE,Company,,0000000,00000,,,0,,,,2012-05-25,C5173672,,,ZICH,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0100141511,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPA100,CN,3PA100,,,,LILLIAN,BALDWIN,,,,,,,0000655446,3PA100,,LILLIAN,Company,,0000000,00000,,,0,,,,2012-05-25,C5173672,,,ZICH,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0100341611,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SL108,US,Supplier 108 LLC,,,,BILLINGSLEY,AUTAUGA,,,,,,,0000655443,SUPPLIER 108 LLC,,BILLINGSLEY,Company,,0000000,00000,,,0,,,,2012-05-25,C5173672,,,ZICH,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0100141521,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SE108,AR,Supplier 108 GmBH,,,,MARBURY,AUTAUGA,,,,,,,0000655448,SUPPLIER 108 GMBH,,MARBURY,Company,,0000000,00000,,,0,,,,2012-05-25,C5173672,,,ZICH,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0100141551,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,TPE100,DE,3PE100,,,,,,,,,,,,0000655445,3PE100,,,Company,,0000000,00000,,,0,,,,2012-05-25,C5173672,,,ZICH,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0100322001,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SE08,US,Supplier 108 GmBH,,,,PIEDMONT,CALHOUN,,,,,,,0000655441,SUPPLIER 108 GMBH,,PIEDMONT,Company,,0000000,00000,,,0,,,,2012-05-25,C5173672,,,ZICH,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0101508501,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SMI-SUP2,US,SMI Supplier 2,,,,Brownsville,CAMERON,,,78521,TX,SMI,500 McDavitt,0000049098,SMI SUPPLIER 2,,BROWNSVILLE,Company,,0000000,00000,,,0,,,,2005-03-03,FISCHERB,,,ZICH,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,4406104101,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,B,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SMI-SUP,US,SMI Supplier,,,,Brownsville,CAMERON,,,78521,TX,,100 McDavitt,0000049097,SMI SUPPLIER,,BROWNSVILLE,Company,,0000000,00000,,,0,,,,2005-03-03,FISCHERB,,,ZICH,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,4406104101,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,B,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000100259,BE,Recupel,,,,,,,,,,RECUPEL,,0000074406,RECUPEL,,,,,0000000,00000,,,0,,,,2009-04-22,D031635,,,CPD,,,,,,E,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000100303,CA,EPSC,,,,,,,,,,EPSC,,0000587769,EPSC,,,,,0000000,00000,,,0,,,,2011-09-12,D031635,,,CPD,,,,,,E,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000100289,US,REA Pack. Sustain. Reporting,REA Pack. Sustain. Reporting,,,,,,,,,RPSSR,,0000538978,REA PACK. SUSTAIN. REPORT,REA PACK. SUSTAIN. REPORT,,,,0000000,00000,,,0,,,,2011-04-22,D031635,,,CPD,,,,,,E,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000100304,CA,RBRC,,,,,,,,,,RBRC,,0000587770,RBRC,,,,,0000000,00000,,,0,,,,2011-09-12,D031635,,,CPD,,,,,,E,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000100288,US,Rigid Plastic Packaging Container,Rigid Plastic Packaging Container,,,,,,,,,RPPC,,0000538977,RIGID PLASTIC PACKAGING C,RIGID PLASTIC PACKAGING C,,,,0000000,00000,,,0,,,,2011-04-22,D031635,,,CPD,,,,,,E,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000100293,CA,Blue Box Ontario,,,,,,,,,,BLUE BOX,,0000540368,BLUE BOX ONTARIO,,,,,0000000,00000,,,0,,,,2011-04-25,D031635,,,CPD,,,,,,E,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000100253,AT,ERA Elektro Recycling Austria GmbH,,,,Wien,,,,1030,W,ERA,Ungargasse 35,0000071286,ERA ELEKTRO RECYCLING AUS,,WIEN,,,0000000,00000,,,0,1-595 26 36,,,2009-04-06,D031635,,,CPD,,,,,,D,,,,,,1-595 26 36-0,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000100254,AT,Altstoff Recycling Austria,,,,WienWien,,,,1062,W,ARA,Mariahilfer Straße 123,0000071329,ALTSTOFF RECYCLING AUSTRI,,WIENWIEN,Company,,0000000,00000,,,0,,,,2009-04-06,D031635,,,CPD,,,,,,D,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000100258,BE,BEBAT,,,,St. Stevens Woluwe,,,,1932,08,BEBAT,Woluwedal 28/7,0000074399,BEBAT,,ST. STEVENS WOLUWE,Company,,0000000,00000,,,0,027121993,,,2009-04-22,D031635,,,CPD,,,,,,F,,,,,pvda@bebat.be,027121991,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000100354,SE,REPA,,,,Stockholm,,BOX 17033,,10462,,REPA,,0000650065,REPA,,STOCKHOLM,Company,,0000000,00000,,,0,,,,2012-04-09,D031635,,,CPD,,,,,,E,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000100353,DE,Landbell,,,,Mainz,,,,55127,,LANDBELLE,Mainzer Strasse 7,0000650064,LANDBELL,,MAINZ,Company,,0000000,00000,,,0,,,,2012-04-09,D031635,,,CPD,,,,,,E,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000100268,US,CED,California Electronic Waste Recycli,,,Sacramento,,4025,95812-4025,95812-4025,CA,CED,1100 I Street,0000164779,CED,CALIFORNIA ELECTRONIC WAS,SACRAMENTO,,,0000000,00000,,,0,,,,2009-10-27,D031635,,,CPD,,,,,,E,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,ESP_VEN_05,ES,ESP TSP,Europe,,,Madrid,,,,,28,ESP TSP EU,,0000065617,ESP TSP,EUROPE,MADRID,,,0000000,00000,,,0,,,,2008-06-11,D046954,,,TM1,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,ESP_VEN_01,ES,ESP TSP,Western Europe,,,Tarragona,,,,,43,ESP TSP WE,,0000065613,ESP TSP,WESTERN EUROPE,TARRAGONA,,,0000000,00000,,,0,,,,2008-06-11,D046954,,,TM1,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,ESP_VEN_04,DE,ESP TSP,Central Europe,,,Munich,,,,,,ESP TSP CE,,0000065616,ESP TSP,CENTRAL EUROPE,MUNICH,,,0000000,00000,,,0,,,,2008-06-11,D046954,,,TM1,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,ESP_VEN_02,ES,ESP TSP,Western Europe,,,Puertollano,,,,,13,ESP TSP WE,,0000065614,ESP TSP,WESTERN EUROPE,PUERTOLLANO,,,0000000,00000,,,0,,,,2008-06-11,D046954,,,TM1,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,ESP_VEN_07,ES,ESP TSP,Europe,,,Tarragona,,,,,43,ESP TSP EU,,0000065619,ESP TSP,EUROPE,TARRAGONA,,,0000000,00000,,,0,,,,2008-06-11,D046954,,,TM1,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,ESP_VEN_03,IT,ESP TSP,Central Europe,,,Milan,,,,,,ESP TSP CE,,0000065615,ESP TSP,CENTRAL EUROPE,MILAN,,,0000000,00000,,,0,,,,2008-06-11,D046954,,,TM1,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,ESP_VEN_06,ES,ESP TSP,Europe,,,Madrid,,,,,28,ESP TSP EU,,0000065618,ESP TSP,EUROPE,MADRID,,,0000000,00000,,,0,,,,2008-06-11,D046954,,,TM1,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,IS_VEND2,DE,Cologne Equipment AG,,,,Cologne,,,,51143,05,TM6 IS,Asternweg 200,0000066519,COLOGNE EQUIPMENT AG,,COLOGNE,,,0000000,00000,,0001,0,,,,2008-11-07,I813408,,,TM1,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
